i,discounted
1421,2.30194
1422,0
1423,0
1424,3.63817
1425,0
1426,2.85922
1427,0
1428,0.0137778
1429,0
1430,0
1431,1.36606
1432,0
1433,0
1434,0.432163
1435,0
1436,1.05513
1437,0
1438,2.43347
1439,0.620788
1440,0.977515
1441,0.491774
1442,0
1443,0.424618
1444,0
1445,0
1446,2.5938
1447,0
1448,0
1449,2.05313
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0.0642027
1456,0.265774
1457,0
1458,0
1459,1.01543
1460,0
1461,1.14671
1462,0
1463,0.530105
1464,1.91465
1465,0.806836
1466,0
1467,2.23768
1468,0.278053
1469,0
1470,2.00293
1471,1.35933
1472,0
1473,1.14312
1474,0
1475,1.34541
1476,0
1477,0.186653
1478,3.45901
1479,0
1480,0
1481,0.177128
1482,0.687183
1483,0
1484,0
1485,0.463976
1486,0.157636
1487,1.41935
1488,0
1489,0.13581
1490,0
1491,1.6438
1492,0
1493,0
1494,0.866114
1495,1.25629
1496,1.89946
1497,0
1498,0
1499,2.0752
1500,0.122248
1501,0
1502,0.761153
1503,0.862363
1504,4.37401
1505,0.256495
1506,0
1507,0.799552
1508,0
1509,0.76814
1510,0.571368
1511,0
1512,0.68376
1513,0
1514,0.948919
1515,0
1516,1.28165
1517,3.697
1518,0
1519,0.972307
1520,0
1521,0
1522,0
1523,0
1524,0.485543
1525,0
1526,0
1527,0
1528,0
1529,0
1530,1.57488
1531,3.07038
1532,0.801146
1533,0
1534,0.0968137
1535,0
1536,3.34216
1537,0
1538,0
1539,0.30632
1540,0.238045
1541,3.64853
1542,0
1543,0.489959
1544,0
1545,0
1546,2.18768
1547,0
1548,0.0759725
1549,0
1550,2.22711
1551,0.358496
1552,0
1553,1.55547
1554,0
1555,0
1556,0.0709785
1557,2.73916
1558,0
1559,0
1560,0.50136
1561,0
1562,1.76469
1563,0
1564,0
1565,0.44374
1566,0
1567,1.59004
1568,0
1569,0
1570,0
1571,0.843538
1572,0
1573,0.755123
1574,1.02591
1575,1.77834
1576,0
1577,0
1578,0.977509
1579,0
1580,0
1581,3.59709
1582,1.382
1583,0.617501
1584,1.15974
1585,0
1586,3.21029
1587,0.518846
1588,0
1589,0
1590,3.97305
1591,0
1592,0
1593,0
1594,0
1595,0.132987
1596,0
1597,0
1598,0
1599,0.457159
1600,3.28975
1601,0
1602,0
1603,3.10322
1604,0.170989
1605,0
1606,0
1607,0
1608,0
