i,discounted
987,18.7548
988,14.6642
989,14.3772
990,15.0166
991,17.6859
992,16.2515
993,14.3617
994,11.726
995,13.393
996,17.0202
997,14.3658
998,15.5913
999,14.8237
1000,13.0413
1001,14.9689
1002,16.7577
1003,16.9333
1004,14.9116
1005,17.3228
1006,16.6262
1007,15.2933
1008,13.5902
1009,17.841
1010,16.4301
1011,12.2851
1012,17.3434
1013,15.3772
1014,12.8371
1015,16.2076
1016,14.871
1017,18.7412
1018,13.9608
1019,11.3839
1020,16.4323
1021,16.1729
1022,13.3545
1023,14.1327
1024,12.0441
1025,13.6216
1026,18.5699
1027,12.4755
1028,12.8747
1029,18.1029
1030,18.1702
1031,15.8463
1032,17.2532
1033,14.0214
1034,18.1822
1035,15.2283
1036,12.5381
1037,14.7901
1038,15.1323
1039,13.6226
1040,14.8949
1041,15.9664
1042,18.6689
1043,14.6878
1044,15.837
1045,17.9092
1046,12.7316
1047,13.3693
1048,13.7143
1049,14.2067
1050,12.4867
1051,16.1129
1052,11.9458
1053,16.386
1054,13.013
1055,15.6033
1056,13.9899
1057,16.2913
1058,12.0447
1059,12.6812
1060,14.2306
1061,19.9612
1062,14.9309
1063,14.5952
1064,14.4829
1065,16.281
1066,15.9417
1067,16.8901
1068,14.3279
1069,13.9262
1070,14.4471
1071,16.1476
1072,17.4287
1073,13.2614
1074,13.637
1075,14.5235
1076,17.9355
1077,14.2232
1078,17.9529
1079,13.9544
1080,15.3535
1081,16.2008
1082,18.1069
1083,14.8852
1084,16.7236
1085,14.4057
1086,15.5526
1087,12.7096
1088,16.7437
1089,15.3038
1090,16.7817
1091,16.4575
1092,15.7598
1093,15.0074
1094,15.9893
1095,17.0566
1096,11.9733
1097,17.7807
1098,15.9617
1099,15.9294
1100,14.4807
1101,16.3182
1102,17.6818
1103,16.3462
1104,17.4765
1105,14.907
1106,12.129
1107,16.8957
1108,12.1864
1109,16.2869
1110,16.3427
1111,18.0287
1112,18.2274
1113,12.0768
1114,14.7079
1115,15.0167
1116,19.5634
1117,14.3817
1118,14.985
1119,13.4272
1120,11.7027
1121,14.7209
1122,16.6563
1123,16.764
1124,19.2692
1125,14.7022
1126,17.6672
1127,15.7409
1128,13.2859
1129,13.5875
1130,14.5148
1131,13.2518
1132,16.3144
1133,16.7029
1134,18.1738
1135,15.83
1136,14.3243
1137,15.0215
1138,14.2048
1139,14.0613
1140,15.7969
1141,14.8523
1142,14.0993
1143,10.5822
1144,16.8652
1145,16.0813
1146,17.1353
1147,16.6279
1148,14.7278
1149,15.3452
1150,17.4726
1151,13.1475
1152,13.3213
1153,18.2663
1154,13.9255
1155,11.6344
1156,15.1434
1157,17.0501
1158,16.0087
1159,16.346
1160,19.2837
1161,14.7405
1162,18.4263
1163,16.7461
1164,16.9575
1165,14.0966
1166,15.7643
1167,14.5195
1168,14.8545
1169,17.9886
1170,13.4462
1171,15.4664
1172,16.4793
1173,18.4768
1174,15.8745
1175,12.0501
1176,14.2013
1177,14.8703
1178,14.7508
1179,15.8483
1180,12.9771
1181,14.1371
1182,14.2819
1183,17.5378
1184,18.5401
1185,15.3074
1186,18.1802
1187,15.5991
1188,12.5074
1189,12.3078
1190,15.7844
1191,19.391
1192,15.769
1193,14.5622
1194,13.5056
1195,12.7333
1196,16.4008
1197,16.5487
1198,17.6118
1199,14.5889
1200,16.8159
1201,16.1413
1202,18.4457
1203,16.9067
1204,15.7468
1205,14.734
1206,14.7283
1207,13.0342
1208,15.4758
1209,15.094
1210,19.6299
1211,16.3815
1212,17.5704
1213,14.6721
1214,15.4924
1215,15.6518
1216,13.8156
1217,12.5121
1218,13.8373
1219,15.9949
1220,16.5181
1221,15.7297
1222,16.9436
1223,15.448
1224,13.6098
1225,17.5896
1226,13.9469
1227,14.7621
1228,16.3392
1229,16.5641
1230,15.4577
1231,12.5599
1232,14.069
1233,16.9697
1234,16.2027
1235,15.9421
1236,16.9324
1237,13.3463
1238,16.0668
1239,16.2461
1240,13.9307
1241,14.6882
1242,11.5664
1243,15.865
1244,18.6946
1245,12.7866
1246,13.6657
1247,14.245
1248,15.3776
1249,16.3955
1250,13.2659
1251,14.2446
1252,15.3702
1253,14.8385
1254,17.8159
1255,17.7521
1256,12.9871
1257,16.8802
1258,14.4035
1259,14.8239
1260,14.3318
1261,14.205
1262,13.635
1263,15.576
1264,15.7242
1265,12.2912
1266,12.2702
1267,13.8559
1268,17.453
1269,13.4736
1270,14.5987
1271,14.2344
1272,15.5619
1273,14.2909
1274,15.7131
1275,18.2034
1276,16.8333
1277,16.5459
1278,17.2458
1279,13.7299
1280,10.7552
1281,15.4322
1282,16.0802
1283,14.9622
1284,14.4855
1285,15.4233
1286,15.6449
1287,14.5068
1288,14.8742
1289,14.6729
1290,16.7365
1291,11.41
1292,14.5531
1293,16.1093
1294,12.4277
1295,15.292
1296,13.7637
1297,15.7998
1298,13.4298
1299,15.0896
1300,17.9804
1301,17.2908
1302,17.7628
1303,16.73
1304,15.4244
1305,17.7341
1306,16.1579
1307,15.7122
1308,16.8944
1309,14.7852
1310,15.0428
1311,14.4971
1312,15.2378
1313,15.2927
1314,15.9528
1315,16.6834
1316,13.8074
1317,19.4973
1318,14.287
1319,16.8142
1320,17.8233
1321,12.9186
1322,16.6726
1323,15.3463
1324,16.1414
1325,15.7293
1326,9.61308
1327,14.8808
1328,16.1399
1329,15.8358
1330,16.5181
1331,16.9076
1332,13.5153
1333,16.333
1334,17.6901
1335,14.9777
1336,15.0495
1337,13.6769
1338,15.4003
1339,13.8666
1340,16.1935
1341,16.2905
1342,15.5799
1343,16.0049
1344,12.3051
1345,19.6579
1346,15.0625
1347,16.2956
1348,13.9569
1349,14.1796
1350,14.5491
1351,15.1336
1352,15.8517
1353,15.7044
1354,15.6154
1355,16.3299
1356,12.5914
1357,12.2686
1358,12.842
1359,15.9719
1360,14.6161
1361,15.2662
1362,18.2072
1363,16.4605
1364,16.5711
1365,15.2743
1366,14.9884
1367,16.4985
1368,18.8748
1369,12.7519
1370,16.1485
1371,14.3468
1372,15.7952
1373,13.7673
1374,13.0652
1375,16.4464
1376,14.893
1377,17.1887
1378,14.4337
1379,15.9906
1380,15.4611
1381,12.5959
1382,15.6683
1383,15.7171
1384,16.6302
1385,15.5015
1386,15.8007
1387,14.7627
1388,17.1992
1389,15.926
1390,14.0863
1391,11.9641
1392,14.9723
1393,12.4284
1394,16.7827
1395,18.5298
1396,11.9709
1397,15.632
1398,18.638
1399,14.6133
1400,18.0779
1401,14.9344
1402,18.7957
1403,17.1735
1404,18.9386
1405,12.4705
1406,17.3787
1407,12.2634
1408,13.9721
1409,17.7629
1410,16.0034
1411,18.3636
1412,17.4661
1413,13.0283
1414,14.8057
1415,14.1358
1416,13.0521
1417,16.2707
1418,16.9188
1419,17.9135
1420,16.0417
1421,12.9343
1422,14.2811
1423,18.9652
1424,16.3622
1425,14.3831
1426,15.9878
1427,15.3144
1428,15.9993
1429,12.4515
1430,15.5619
1431,14.9282
1432,13.8134
1433,16.0032
1434,17.5594
1435,15.8413
1436,17.2604
1437,17.2017
1438,15.0551
1439,14.6298
1440,13.5492
1441,13.6033
1442,17.1741
1443,15.1488
1444,16.6459
1445,15.5642
1446,17.99
1447,15.2716
1448,12.4885
1449,13.4026
1450,12.09
1451,13.4252
1452,14.8827
1453,14.3322
1454,12.9005
1455,14.3667
1456,16.3366
1457,15.6537
1458,14.9592
1459,14.7572
1460,18.6138
1461,14.2819
1462,13.5696
1463,16.9143
1464,17.1214
1465,11.7797
1466,17.5431
1467,15.6132
1468,17.6293
1469,15.0901
