i,discounted
1007,0.0842402
1008,3.31964
1009,0
1010,0
1011,5.81744
1012,0
1013,0
1014,4.75899
1015,0
1016,0.883915
1017,0
1018,2.61331
1019,7.55198
1020,0
1021,0
1022,3.76946
1023,2.28607
1024,6.2804
1025,3.25959
1026,0
1027,5.45191
1028,4.68696
1029,0
1030,0
1031,0
1032,0
1033,2.49783
1034,0
1035,0.207187
1036,5.33182
1037,1.03734
1038,0.388927
1039,3.25778
1040,0.838613
1041,0
1042,0
1043,1.23142
1044,0
1045,0
1046,4.96091
1047,3.74122
1048,3.08288
1049,2.14535
1050,5.43055
1051,0
1052,6.46953
1053,0
1054,4.42233
1055,0
1056,2.55775
1057,0
1058,6.27923
1059,5.05762
1060,2.0998
1061,0
1062,0.770434
1063,1.40712
1064,1.6203
1065,0
1066,0
1067,0
1068,1.91495
1069,2.67919
1070,1.68838
1071,0
1072,0
1073,3.94728
1074,3.23038
1075,1.54326
1076,0
1077,2.11392
1078,0
1079,2.62534
1080,0
1081,0
1082,0
1083,0.856978
1084,0
1085,1.76695
1086,0
1087,5.0031
1088,0
1089,0.0643789
1090,0
1091,0
1092,0
1093,0.625471
1094,0
1095,0
1096,6.41657
1097,0
1098,0
1099,0
1100,1.62451
1101,0
1102,0
1103,0
1104,0
1105,0.815742
1106,6.11735
1107,0
1108,6.00705
1109,0
1110,0
1111,0
1112,0
1113,6.21759
1114,1.19322
1115,0.607844
1116,0
1117,1.81269
1118,0.667988
1119,3.63058
1120,6.93739
1121,1.16866
1122,0
1123,0
1124,0
1125,1.20405
1126,0
1127,0
1128,3.90051
1129,3.32476
1130,1.55983
1131,3.9657
1132,0
1133,0
1134,0
1135,0
1136,1.92179
1137,0.598758
1138,2.1489
1139,2.42192
1140,0
1141,0.919477
1142,2.34964
1143,9.10185
1144,0
1145,0
1146,0
1147,0
1148,1.15553
1149,0
1150,0
1151,4.16495
1152,3.83279
1153,0
1154,2.68054
1155,7.06902
1156,0.367955
1157,0
1158,0
1159,0
1160,0
1161,1.13137
1162,0
1163,0
1164,0
1165,2.35484
1166,0
1167,1.55082
1168,0.915211
1169,0
1170,3.59434
1171,0
1172,0
1173,0
1174,0
1175,6.26883
1176,2.15562
1177,0.885273
1178,1.11198
1179,0
1180,4.49095
1181,2.2777
1182,2.0024
1183,0
1184,0
1185,0.0576436
1186,0
1187,0
1188,5.39071
1189,5.77387
1190,0
1191,0
1192,0
1193,1.4697
1194,3.481
1195,4.95779
1196,0
1197,0
1198,0
1199,1.41904
1200,0
1201,0
1202,0
1203,0
1204,0
1205,1.14385
1206,1.15457
1207,4.38164
1208,0
1209,0.461383
1210,0
1211,0
1212,0
1213,1.26122
1214,0
1215,0
1216,2.88977
1217,5.38184
1218,2.8484
1219,0
1220,0
1221,0
1222,0
1223,0
1224,3.28223
1225,0
1226,2.63962
1227,1.09046
1228,0
1229,0
1230,0
1231,5.29004
1232,2.40721
1233,0
1234,0
1235,0
1236,0
1237,3.78519
1238,0
1239,0
1240,2.67064
1241,1.23068
1242,7.19999
1243,0
1244,0
1245,4.85567
1246,3.17563
1247,2.07249
1248,0
1249,0
1250,3.93878
1251,2.07314
1252,0
1253,0.945567
1254,0
1255,0
1256,4.47189
1257,0
1258,1.77124
1259,0.973233
1260,1.90744
1261,2.14847
1262,3.23407
1263,0
1264,0
1265,5.80572
1266,5.84602
1267,2.8131
1268,0
1269,3.54203
1270,1.40059
1271,2.09268
1272,0
1273,1.98522
1274,0
1275,0
1276,0
1277,0
1278,0
1279,3.05308
1280,8.76674
1281,0
1282,0
1283,0.711164
1284,1.61536
1285,0
1286,0
1287,1.57498
1288,0.877931
1289,1.25964
1290,0
1291,7.50152
1292,1.48702
1293,0
1294,5.5436
1295,0.08673
1296,2.98883
1297,0
1298,3.62565
1299,0.469734
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,1.04665
1310,0.558523
1311,1.59346
1312,0.189343
1313,0.085374
1314,0
1315,0
1316,2.90549
1317,0
1318,1.99266
1319,0
1320,0
1321,4.60295
1322,0
1323,0
1324,0
1325,0
1326,10.9841
1327,0.865461
1328,0
1329,0
1330,0
1331,0
1332,3.46248
1333,0
1334,0
1335,0.681774
1336,0.545648
1337,3.1543
1338,0
1339,2.79266
1340,0
1341,0
1342,0
1343,0
1344,5.77898
1345,0
1346,0.521079
1347,0
1348,2.62067
1349,2.19682
1350,1.49466
1351,0.386494
1352,0
1353,0
1354,0
1355,0
1356,5.22972
1357,5.84907
1358,4.74947
1359,0
1360,1.36743
1361,0.135581
1362,0
1363,0
1364,0
1365,0.120233
1366,0.661533
1367,0
1368,0
1369,4.92214
1370,0
1371,1.87892
1372,0
1373,2.98178
1374,4.32238
1375,0
1376,0.842245
1377,0
1378,1.71391
1379,0
1380,0
1381,5.22112
1382,0
1383,0
1384,0
1385,0
1386,0
1387,1.08934
1388,0
1389,0
1390,2.37442
1391,6.43421
1392,0.691989
1393,5.54223
1394,0
1395,0
1396,6.4212
1397,0
1398,0
1399,1.37284
1400,0
1401,0.763772
1402,0
1403,0
1404,0
1405,5.46154
1406,0
1407,5.85908
1408,2.59176
1409,0
1410,0
1411,0
1412,0
1413,4.39289
1414,1.0077
1415,2.28015
1416,4.34753
1417,0
1418,0
1419,0
1420,0
1421,4.57284
1422,2.00389
1423,0
1424,0
1425,1.81006
1426,0
1427,0.0443706
1428,0
1429,5.49801
1430,0
1431,0.77559
1432,2.89403
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0.535146
1439,1.34146
1440,3.39787
1441,3.29452
1442,0
1443,0.35763
1444,0
1445,0
1446,0
1447,0.125375
1448,5.42709
1449,3.67764
1450,6.19213
1451,3.63439
1452,0.861701
1453,1.90672
1454,4.63753
1455,1.84107
1456,0
1457,0
1458,0.716802
1459,1.09972
1460,0
1461,2.00232
1462,3.35884
1463,0
1464,0
1465,6.78918
1466,0
1467,0
1468,0
1469,0.46886
1470,0
1471,0
1472,0
1473,0.0293976
1474,4.82034
1475,2.8759
1476,2.31628
1477,6.37497
1478,1.60429
1479,0
1480,0
1481,3.99979
1482,0
1483,0
1484,0
1485,0
1486,1.33337
1487,0
1488,1.74125
1489,0
1490,0
1491,0
1492,6.03812
1493,4.77335
1494,9.84422
1495,0
1496,0
