i,discounted
1895,17.5928
1896,27.1054
1897,10.1027
1898,6.05222
1899,36.571
1900,6.90409
1901,12.4943
1902,20.6396
1903,1.7306
1904,33.8934
1905,27.358
1906,42.0972
1907,26.3151
1908,24.5009
1909,13.8696
1910,18.6151
1911,24.0204
1912,39.7211
1913,22.6605
1914,36.681
1915,12.9312
1916,48.6562
1917,32.5484
1918,19.6858
1919,8.018
1920,31.8042
1921,9.49229
1922,18.2762
1923,6.86076
1924,23.3522
1925,37.7941
1926,25.0055
1927,20.3837
1928,25.6345
1929,21.7854
1930,9.51533
1931,10.6084
1932,22.9857
1933,18.7796
1934,10.2527
1935,6.45308
1936,28.4925
1937,35.7546
1938,38.5639
1939,5.27883
1940,12.1402
1941,11.3061
1942,43.7101
1943,42.4396
1944,31.8532
1945,35.5107
1946,44.1172
1947,31.9354
1948,42.1073
1949,34.9548
1950,3.81473
1951,2.44553
1952,43.0452
1953,17.1421
1954,0.0156127
1955,16.2722
1956,32.8246
1957,9.92639
1958,28.9949
1959,20.5709
1960,32.4675
1961,13.4907
1962,49.9406
1963,36.9002
1964,15.179
1965,56.9307
1966,42.9581
1967,35.3047
1968,32.9029
1969,21.344
1970,27.0061
1971,8.80568
1972,20.7295
1973,14.7388
1974,5.9665
1975,17.0972
1976,27.7067
1977,36.1038
1978,25.4376
1979,31.6797
1980,16.5802
1981,13.7392
1982,38.1242
1983,18.0111
1984,26.7977
1985,0.669622
1986,10.9787
1987,31.6828
1988,20.0744
1989,34.9097
1990,1.08623
1991,34.985
1992,13.4313
1993,2.10507
1994,22.1414
1995,22.2987
1996,8.95649
1997,16.7677
1998,11.6014
1999,45.6545
2000,5.1035
2001,25.0703
2002,3.39156
2003,7.61769
2004,3.90834
2005,23.4744
2006,15.3442
2007,51.6501
2008,7.38774
2009,32.8667
2010,33.1547
2011,26.5852
2012,25.2989
2013,38.3251
2014,3.12924
2015,12.9665
2016,21.039
2017,29.3012
2018,38.001
2019,28.78
2020,47.6569
2021,29.6069
2022,12.2884
2023,2.99117
2024,26.4978
2025,3.5356
2026,6.57188
2027,6.33052
2028,2.38867
2029,15.742
2030,1.23799
2031,10.8886
2032,16.9435
2033,2.15645
2034,19.5823
2035,50.249
2036,35.4619
2037,18.2802
2038,17.5194
2039,21.0578
2040,4.74757
2041,42.2313
2042,29.54
2043,5.25556
2044,48.9522
2045,6.60743
2046,13.6261
2047,4.43496
2048,43.3975
2049,32.6903
2050,19.1326
2051,36.9251
2052,9.19086
2053,30.2232
2054,31.9697
2055,44.4205
2056,2.82906
2057,39.8493
2058,50.2308
2059,4.99483
2060,42.088
2061,5.2812
2062,38.4082
2063,27.259
2064,2.98453
2065,21.1872
2066,4.04909
2067,43.2128
2068,1.68435
2069,26.4591
2070,38.845
2071,38.9424
2072,45.389
2073,7.49045
2074,30.9035
2075,22.6141
2076,28.4274
2077,13.4221
2078,0.493374
2079,52.1658
2080,24.2813
2081,11.6853
2082,24.367
2083,16.6345
2084,14.78
2085,34.7402
2086,4.15674
2087,27.8896
2088,11.2517
2089,11.4518
2090,8.84832
2091,25.9575
2092,9.7602
2093,44.341
2094,26.7501
2095,18.888
2096,45.5672
2097,16.0042
2098,42.9727
2099,43.3772
2100,3.94575
2101,31.4096
2102,18.5533
2103,40.9042
2104,50.1201
2105,46.8784
2106,9.4023
2107,11.5012
2108,40.9158
2109,3.44116
2110,8.48899
2111,38.0833
2112,17.378
2113,29.5736
2114,35.1906
2115,15.1506
2116,16.1737
2117,29.6748
2118,8.81514
2119,25.0651
2120,5.51255
2121,1.77813
2122,45.7157
2123,29.311
2124,31.8917
2125,6.43807
2126,12.9679
2127,11.8388
2128,19.9826
2129,3.80307
2130,30.9345
2131,0.453273
2132,17.1163
2133,20.2874
2134,10.6513
2135,27.563
2136,5.0665
2137,72.4173
2138,43.9203
2139,38.4609
2140,28.0475
2141,31.2728
2142,3.19538
2143,25.2738
2144,11.6129
2145,20.6341
2146,13.6961
2147,22.6903
2148,23.3949
2149,9.81294
2150,6.58485
2151,46.8458
2152,12.7346
2153,21.2753
2154,8.53692
2155,4.39533
2156,39.6092
2157,59.7192
2158,16.1729
2159,41.2016
2160,2.09689
2161,1.94016
2162,7.82104
2163,17.6437
2164,14.5939
2165,4.07681
2166,15.3408
2167,8.38347
2168,3.76677
2169,36.1923
2170,50.0518
2171,0
2172,27.0482
2173,29.7176
2174,0.856612
2175,23.6879
2176,10.7722
2177,5.19578
2178,27.9138
2179,40.7621
2180,9.22457
2181,11.7847
2182,9.23906
2183,7.48382
2184,21.112
2185,5.44404
2186,19.8323
2187,8.61084
2188,38.7699
2189,10.9019
2190,32.1958
2191,26.3501
2192,22.2861
2193,6.46199
2194,1.12632
2195,28.9683
2196,43.1415
2197,14.8534
2198,14.1889
2199,2.88355
2200,29.4691
2201,29.1171
2202,8.15773
2203,0
2204,3.46731
2205,34.5458
2206,43.8165
2207,5.86125
2208,39.389
2209,51.4722
2210,1.39285
2211,15.8786
2212,18.4489
2213,5.5792
2214,9.81301
2215,24.6849
2216,9.27113
2217,30.618
2218,35.9999
2219,26.2019
2220,17.4973
2221,14.3457
2222,23.0772
2223,41.6647
2224,30.4997
2225,4.43815
2226,42.6494
2227,9.33514
2228,3.93399
2229,20.2606
2230,15.6759
2231,18.9803
2232,9.20388
2233,6.46544
2234,16.1848
2235,43.4305
2236,3.04185
2237,39.4068
2238,33.5227
2239,13.3708
2240,3.42313
2241,31.6294
2242,16.67
2243,28.712
2244,41.1378
2245,35.9179
2246,13.3107
2247,7.26791
2248,1.16663
2249,22.4512
2250,4.81924
2251,23.0834
2252,6.40568
2253,20.4235
2254,14.4277
2255,27.0431
2256,8.14804
2257,0
2258,9.80569
2259,6.96494
2260,2.08515
2261,11.4782
2262,37.0492
2263,8.07367
2264,32.014
2265,30.1022
2266,1.41345
2267,18.8595
2268,11.0055
2269,41.4116
2270,7.43575
2271,22.8904
2272,18.1801
2273,4.51637
2274,8.41021
2275,30.0171
2276,15.2236
2277,24.6881
2278,14.2706
2279,8.43904
2280,15.7419
2281,33.65
2282,3.7102
2283,4.66587
2284,20.6809
2285,10.8601
2286,4.71057
2287,9.48749
2288,14.6228
2289,2.60587
2290,11.4667
2291,3.26434
2292,40.2526
2293,18.9253
2294,20.8786
2295,2.45508
2296,32.9749
2297,22.597
2298,15.1222
2299,51.4718
2300,9.0769
2301,23.7934
2302,15.6369
2303,23.5485
2304,28.8265
2305,50.5052
2306,27.9581
2307,12.9788
2308,0.323521
2309,6.16897
2310,11.116
2311,59.1173
2312,19.219
2313,16.0218
2314,13.9031
2315,18.094
2316,26.3757
2317,31.6738
2318,24.7975
2319,4.81605
2320,21.9893
2321,22.3353
2322,34.8251
2323,45.0319
2324,16.9908
2325,16.8294
2326,32.1875
2327,14.1159
2328,4.71547
2329,6.47522
2330,2.7391
2331,0.903605
2332,14.3975
2333,20.3607
2334,8.55701
2335,25.9042
2336,35.5366
2337,42.3414
2338,48.5212
2339,17.4542
2340,25.7203
2341,19.3017
2342,20.0812
2343,14.5697
2344,35.2877
2345,11.7232
2346,21.386
2347,19.3666
2348,42.8178
2349,23.7642
2350,8.29156
2351,28.5568
2352,10.9284
2353,29.3662
2354,33.7084
2355,23.7153
2356,22.7212
2357,39.8087
2358,21.2029
2359,16.4374
2360,30.2
2361,0.507065
2362,14.8003
2363,26.4794
2364,26.5023
2365,26.2901
2366,31.9515
2367,6.7142
2368,12.4113
2369,18.0516
2370,26.0924
2371,34.7943
2372,2.20454
2373,14.0509
2374,21.6523
2375,20.9339
2376,20.1183
2377,0.587391
2378,27.5762
2379,36.9444
2380,10.1118
2381,7.35498
2382,12.689
2383,6.94391
2384,18.0196
2385,15.1612
2386,14.1403
2387,41.5829
2388,39.4137
2389,25.8924
2390,12.5303
2391,2.34271
2392,34.5465
2393,29.1995
2394,17.6578
2395,17.8749
2396,14.3915
2397,18.5272
2398,28.3784
2399,3.31559
2400,2.82694
2401,21.9899
2402,20.2507
2403,10.909
2404,26.9553
2405,3.21073
2406,31.6082
2407,8.66625
2408,7.57044
2409,43.9962
2410,27.3637
2411,4.9274
2412,31.8154
2413,10.9798
2414,1.01827
2415,31.7062
2416,27.662
2417,7.2764
2418,25.6318
2419,9.34141
2420,25.4958
2421,2.34465
2422,47.8875
2423,19.9703
2424,24.9179
2425,22.1681
2426,21.7256
2427,34.5575
2428,43.3475
2429,21.5969
2430,17.2135
2431,2.11198
2432,8.33004
2433,8.24044
2434,13.9592
2435,24.672
2436,18.304
2437,5.28616
2438,2.04481
2439,1.16246
2440,14.0993
2441,29.9917
2442,9.1103
2443,1.13834
2444,29.8669
2445,1.67092
2446,10.715
2447,17.7709
2448,29.2871
2449,2.82553
2450,35.2378
2451,23.7035
2452,30.7019
2453,4.23327
2454,37.0606
2455,31.0879
2456,34.7732
2457,16.7839
2458,45.8224
2459,42.1505
2460,25.7939
2461,17.5648
2462,13.0127
2463,40.5834
2464,59.0925
2465,28.2064
2466,8.78629
2467,4.02041
2468,4.51378
2469,1.50663
2470,0.529594
2471,15.5842
2472,40.6607
2473,14.0204
2474,37.5078
2475,1.49768
2476,15.0739
2477,10.698
2478,41.1645
2479,46.9984
2480,15.2539
2481,35.0291
2482,18.7743
2483,11.5387
2484,47.2897
2485,0.729255
2486,36.4335
2487,36.7866
2488,34.7933
2489,37.4958
2490,19.5421
2491,9.32103
2492,19.198
2493,23.4032
2494,7.92248
2495,9.85099
2496,2.14003
2497,21.0698
2498,0.976426
2499,15.4571
2500,28.7751
2501,8.36755
2502,40.2092
2503,66.8245
2504,8.32376
2505,23.0409
2506,2.45061
2507,1.82238
2508,46.7427
2509,2.05012
2510,18.5169
2511,24.9563
2512,15.1388
2513,21.4451
2514,31.0257
2515,7.84092
2516,12.2289
2517,29.9017
2518,51.5774
2519,21.9216
2520,28.0129
2521,10.4819
2522,19.1193
2523,14.5846
2524,31.328
2525,2.14124
2526,16.2398
2527,24.6628
2528,22.5085
2529,7.03954
2530,24.2118
2531,6.26696
2532,34.1584
2533,23.457
2534,24.7124
2535,36.8647
2536,14.771
2537,0
2538,9.06141
2539,20.7842
2540,20.2945
2541,40.374
2542,1.99072
2543,13.0262
2544,10.8315
2545,20.0677
2546,25.7918
2547,22.6668
2548,3.15046
2549,19.123
2550,62.5626
2551,0.122749
2552,17.3404
2553,55.648
2554,23.2474
2555,0.77192
2556,5.36333
2557,29.3927
2558,9.5618
2559,25.6785
2560,8.91131
2561,37.2517
2562,3.16078
2563,57.0338
2564,55.7865
2565,25.659
2566,7.59263
2567,2.88832
2568,2.98097
2569,23.3369
2570,29.6415
2571,29.7582
2572,10.3844
2573,9.50378
2574,10.9003
2575,26.7437
2576,14.9766
2577,4.1816
2578,8.43388
2579,15.6174
2580,4.60557
2581,8.97202
2582,14.6691
2583,41.333
2584,31.6493
2585,23.0562
2586,13.9373
2587,37.5728
2588,33.5829
2589,10.2574
2590,6.56265
2591,34.8729
2592,31.843
2593,8.63461
2594,8.60638
2595,24.1973
2596,27.9832
2597,17.0247
2598,32.1382
2599,48.8233
2600,29.1786
2601,3.55598
2602,27.4635
2603,0
2604,18.1461
2605,26.9838
2606,24.9066
2607,48.0032
2608,13.6444
2609,52.5749
2610,33.8021
2611,23.249
2612,15.8518
2613,24.315
2614,40.5331
2615,31.458
2616,30.1324
2617,17.0384
2618,14.9911
2619,19.8579
2620,34.4457
2621,46.9591
2622,40.4133
2623,17.7771
2624,14.5751
2625,12.8761
2626,35.365
2627,14.7283
2628,19.8686
2629,21.0026
2630,0.727829
2631,14.3387
2632,42.2717
2633,6.55126
2634,11.9695
2635,24.5075
2636,21.5802
2637,39.3383
2638,10.8508
2639,29.638
2640,3.21447
2641,21.3538
2642,34.0067
2643,33.0322
2644,29.6461
2645,6.259
2646,39.472
2647,9.43046
2648,54.3368
2649,13.646
2650,74.5202
2651,2.41896
2652,34.8131
2653,27.9129
2654,39.2256
2655,30.3072
2656,4.26154
2657,14.622
2658,52.0176
2659,4.77253
2660,0.912407
2661,23.1285
2662,0.430602
2663,12.7907
2664,12.6815
2665,43.9634
2666,27.3557
2667,21.8396
2668,20.4294
2669,1.22607
2670,23.7158
2671,10.9994
2672,7.21677
2673,8.61807
2674,32.1576
2675,2.43885
2676,18.3435
2677,26.0994
2678,22.933
2679,10.9954
2680,8.12456
2681,20.0923
2682,2.8002
2683,25.9261
2684,9.72025
2685,7.48208
2686,21.6085
2687,26.3216
2688,6.27809
2689,6.9306
2690,5.23601
2691,9.99347
2692,55.4318
2693,20.3645
2694,4.95475
2695,10.939
2696,14.803
2697,30.7182
2698,33.1094
2699,8.04777
2700,52.2965
2701,15.7489
2702,2.84419
2703,9.04675
2704,3.03438
2705,19.5092
2706,19.3315
2707,6.0914
2708,34.3819
2709,3.4045
2710,26.1249
2711,1.01003
2712,9.91302
2713,28.5744
2714,23.1906
2715,31.9083
2716,4.03602
2717,37.2609
2718,38.9852
2719,30.8008
2720,30.2969
2721,40.2101
2722,11.7764
2723,31.3676
2724,36.9904
2725,28.0687
2726,29.9331
2727,35.8958
2728,32.617
2729,31.1042
2730,34.0396
2731,2.91563
2732,15.2851
2733,3.70072
2734,16.9799
2735,3.55405
2736,2.25059
2737,8.3574
2738,14.3
2739,50.158
2740,11.9975
2741,2.31945
2742,12.707
2743,20.0683
2744,12.6363
2745,12.6438
2746,19.5051
2747,13.1257
2748,21.5998
2749,29.4551
2750,22.915
2751,10.1118
2752,19.8387
2753,10.351
2754,13.2145
2755,5.94518
2756,19.6395
2757,0.907055
2758,55.0796
2759,26.7635
2760,40.6269
2761,40.9058
2762,13.6661
2763,4.50349
2764,29.7616
2765,13.4962
2766,12.4641
2767,5.87411
2768,43.1854
2769,0.855099
2770,32.6575
2771,13.6875
2772,46.5304
2773,20.976
2774,9.34087
2775,44.4692
2776,10.0247
2777,8.64243
2778,4.97392
2779,46.3422
2780,4.00633
2781,61.4638
2782,15.7765
2783,24.5577
2784,8.16528
2785,14.4361
2786,21.3148
2787,25.3614
2788,16.186
2789,19.5606
2790,4.22907
2791,3.96156
2792,17.3145
2793,28.7652
2794,21.0784
2795,3.9665
2796,21.0129
2797,19.1379
2798,26.0659
2799,23.2806
2800,20.5219
2801,20.0882
2802,20.3231
2803,27.5784
2804,34.9147
2805,8.7826
2806,1.4313
2807,6.79533
2808,11.3083
2809,31.1607
2810,13.7037
2811,20.0211
2812,4.73382
2813,49.3794
2814,39.8891
2815,35.6865
2816,12.4783
2817,40.3519
2818,17.8758
2819,8.24591
2820,17.0811
2821,8.98098
2822,20.5073
2823,5.69004
2824,11.9897
2825,30.1362
2826,39.5881
2827,10.7371
2828,11.69
2829,28.9206
2830,23.7869
2831,0
2832,49.1356
2833,25.0846
2834,12.91
2835,53.2001
2836,21.1733
2837,25.0882
2838,5.01359
2839,27.2319
2840,34.2717
2841,30.1886
2842,16.2239
2843,32.8986
2844,14.2711
2845,4.70133
2846,2.56377
2847,29.8238
2848,8.32251
2849,16.3468
2850,6.75533
2851,27.7573
2852,33.5791
2853,2.40533
2854,0
2855,10.621
2856,12.6801
2857,36.2407
2858,36.3748
2859,16.5746
2860,17.8457
2861,17.0858
2862,3.12803
2863,30.6674
2864,0.847769
2865,31.1502
2866,33.4816
2867,22.6528
2868,19.2713
2869,16.3411
2870,11.5452
2871,4.34451
2872,18.9037
2873,20.7005
2874,20.6358
2875,4.08935
2876,5.25678
2877,29.8329
2878,2.87385
2879,26.6203
2880,20.1774
2881,30.2342
2882,16.1426
2883,8.44397
2884,31.2724
2885,21.8152
2886,13.2556
2887,13.3193
2888,15.5785
2889,49.0131
2890,7.48579
2891,7.15208
2892,4.51203
2893,29.3278
2894,12.8208
2895,15.7436
2896,0.489395
2897,36.104
2898,28.0271
2899,4.04174
2900,5.22715
2901,13.7599
2902,0.340291
2903,37.2286
2904,6.38536
2905,27.6936
2906,46.7371
2907,20.6061
2908,23.7651
2909,7.67151
2910,8.56391
2911,2.86393
2912,33.3601
2913,2.61674
2914,18.5603
2915,26.9191
2916,0.817947
2917,22.4977
2918,12.2707
2919,43.3121
2920,9.44768
2921,5.09673
2922,14.6154
2923,29.1882
2924,9.14851
2925,6.58104
2926,20.0357
2927,10.3282
2928,11.123
2929,36.4969
2930,20.0585
2931,43.4894
2932,32.1068
2933,6.6558
2934,1.03612
2935,14.131
2936,12.3139
2937,21.6395
2938,1.6011
2939,17.3661
2940,7.01172
2941,1.49656
2942,12.1276
2943,22.2636
2944,15.3409
2945,14.6977
2946,37.2348
2947,3.1578
2948,4.73228
2949,12.4939
2950,36.3645
2951,34.4989
2952,33.7823
2953,13.8491
2954,11.0772
2955,36.6698
2956,5.4171
2957,3.01484
2958,32.2577
2959,6.63325
2960,40.6917
2961,12.5036
2962,22.2465
2963,5.24
2964,11.931
2965,0.987043
2966,26.7176
2967,5.87168
2968,34.1932
2969,18.5249
2970,45.3716
2971,35.6959
2972,5.43799
2973,8.09307
2974,23.178
2975,17.9769
2976,5.7999
2977,4.65893
2978,24.9667
2979,4.44277
2980,10.8998
2981,30.6402
2982,22.5389
2983,13.5298
2984,50.0218
2985,9.2866
2986,23.6025
2987,0.242236
2988,8.25228
2989,14.6154
2990,13.8501
2991,16.6665
2992,34.4326
2993,6.36079
2994,7.90294
2995,28.6551
2996,9.12329
2997,45.6189
2998,37.2528
2999,17.7371
3000,8.35684
3001,0
3002,29.7623
3003,15.3466
3004,21.1209
3005,16.0766
3006,19.6634
3007,37.5265
3008,10.0113
3009,4.28782
3010,21.0374
3011,6.88966
3012,20.5207
3013,17.7578
3014,26.6254
3015,26.8072
3016,19.1561
3017,6.39861
3018,34.2184
3019,39.757
3020,35.3794
3021,33.4198
3022,19.9594
3023,31.813
3024,3.25302
3025,3.75957
3026,35.5725
3027,14.7328
3028,22.2471
3029,3.34884
3030,5.91387
3031,13.5443
3032,27.1693
3033,11.59
3034,8.90979
3035,16.2368
3036,29.3996
3037,6.78626
3038,28.3195
3039,42.8258
3040,30.5752
3041,20.3787
3042,32.5515
3043,3.11637
3044,5.4857
3045,20.3135
3046,28.6409
3047,26.6239
3048,2.89596
3049,17.6275
3050,10.7534
3051,1.05818
3052,44.2042
3053,29.5137
3054,21.8132
3055,26.9472
3056,14.0253
3057,34.5158
3058,43.7857
3059,31.5461
3060,28.0196
3061,1.34843
3062,23.4177
3063,6.75201
3064,26.9741
3065,13.072
3066,2.22145
3067,24.3998
3068,20.1582
3069,6.63746
3070,1.76065
3071,0.796926
3072,36.7991
3073,47.5166
3074,0.980377
3075,14.6874
3076,2.33357
3077,0
3078,10.7004
3079,15.3352
3080,0
3081,29.4841
3082,23.7747
3083,42.1178
3084,23.2592
3085,10.6313
3086,29.0225
3087,34.4443
3088,45.7164
3089,39.0833
3090,29.2827
3091,3.09306
3092,3.20229
3093,17.4325
3094,23.9742
3095,2.91916
3096,36.5781
3097,42.4751
3098,0.165435
3099,20.692
3100,11.8803
3101,47.9547
3102,19.8808
3103,42.1164
3104,32.8385
3105,19.8491
3106,7.93577
3107,14.7245
3108,14.4518
3109,17.138
3110,26.2298
3111,0.964399
3112,29.3136
3113,18.6821
3114,21.7108
3115,14.0671
3116,5.14237
3117,38.0034
3118,1.89826
3119,3.78781
3120,23.6959
3121,8.62106
3122,6.84454
3123,16.9088
3124,9.97166
3125,34.0491
3126,3.9646
3127,40.5772
3128,7.06755
3129,8.7686
3130,11.3126
3131,34.85
3132,39.8954
3133,49.1511
3134,13.5476
3135,0.649529
3136,21.0007
3137,4.03483
3138,28.9472
3139,0.633615
3140,13.8446
3141,26.3642
3142,8.78043
3143,0.610226
3144,20.3198
3145,18.9426
3146,19.7145
3147,21.576
3148,17.976
3149,26.5036
3150,33.168
3151,0.887731
3152,8.36107
3153,24.0951
3154,4.09442
3155,37.8659
3156,38.4912
3157,23.7072
3158,20.0668
3159,26.3602
3160,20.4129
3161,40.6822
3162,19.1195
3163,23.9793
3164,9.20702
3165,1.42147
3166,18.8765
3167,15.6077
3168,29.3122
3169,3.59732
3170,34.3419
3171,16.5109
3172,45.6527
3173,7.939
3174,32.4755
3175,22.8549
3176,32.2212
3177,6.24226
3178,4.95228
3179,27.5303
3180,35.1847
3181,24.2019
3182,11.6613
3183,28.9184
3184,41.819
3185,6.92074
3186,18.1471
3187,43.6837
3188,14.3606
3189,4.02928
3190,55.1157
3191,28.899
3192,12.4508
3193,17.9195
3194,21.4535
3195,25.2327
3196,29.7273
3197,20.0478
3198,51.2761
3199,1.17721
3200,34.7229
3201,32.7583
3202,2.152
3203,37.4064
3204,2.24691
3205,13.0939
3206,40.2045
3207,18.3573
3208,33.3223
3209,13.021
3210,18.1534
3211,16.8795
3212,40.4009
3213,2.59482
3214,8.02339
3215,3.30825
3216,34.1436
3217,33.6074
3218,28.2815
3219,16.8615
3220,15.151
3221,8.47226
3222,21.2041
3223,1.31465
3224,3.50326
3225,21.2264
3226,39.1831
3227,4.73334
3228,23.7962
3229,31.1426
3230,13.3845
3231,20.1354
3232,41.3127
3233,34.5978
3234,14.0409
3235,39.982
3236,3.77878
3237,43.4147
3238,15.4745
3239,35.2706
3240,21.6419
3241,20.5385
3242,50.6624
3243,41.5898
3244,11.8975
3245,18.0782
3246,6.33727
3247,19.6278
3248,18.6149
3249,10.8463
3250,19.4298
3251,0.256629
3252,10.7446
3253,22.2157
3254,16.7693
3255,12.0878
3256,19.1143
3257,15.1342
3258,2.07108
3259,16.5544
3260,17.8736
3261,2.42463
3262,20.7613
3263,44.1629
3264,23.4648
3265,33.9234
3266,4.84234
3267,26.5763
3268,22.4005
3269,17.3515
3270,27.2444
3271,52.7705
3272,1.55823
3273,23.3055
3274,48.1733
3275,8.26439
3276,41.2391
3277,3.33491
3278,36.8434
3279,20.6527
3280,7.55308
3281,35.9508
3282,42.1067
3283,8.38169
3284,19.6656
3285,26.4635
3286,24.852
3287,1.51113
3288,21.0253
3289,2.17083
3290,2.41383
3291,35.8768
3292,33.7251
3293,23.2787
3294,4.69015
3295,2.09079
3296,16.7355
3297,27.1541
3298,10.8855
3299,27.8143
3300,7.79407
3301,27.5334
3302,36.6704
3303,14.8879
3304,6.5018
3305,21.8316
3306,20.6457
3307,19.8299
3308,10.5256
3309,33.2939
3310,10.5627
3311,22.0227
3312,12.4859
3313,14.7765
3314,22.9995
3315,9.10663
3316,20.1785
3317,25.1236
3318,63.624
3319,32.6624
3320,0
3321,26.281
3322,35.0278
3323,51.4518
3324,55.9784
3325,12.0935
3326,5.24627
3327,18.7205
3328,40.3174
3329,9.1381
3330,8.66749
3331,40.5685
3332,7.48794
3333,27.8881
3334,9.39838
3335,43.3111
3336,50.278
3337,11.0747
3338,55.132
3339,13.7315
3340,9.77563
3341,10.4995
3342,20.6307
3343,38.2928
3344,29.0941
3345,27.1544
3346,18.2943
3347,22.2015
3348,4.25851
3349,26.2533
3350,28.7161
3351,37.3959
3352,7.52376
3353,21.0942
3354,45.7762
3355,19.9655
3356,2.57403
3357,21.7341
3358,47.1014
3359,39.1398
3360,18.8125
3361,7.47979
3362,36.1931
3363,4.24926
3364,3.88706
3365,9.56497
3366,17.82
3367,10.9972
3368,23.6089
3369,18.1249
3370,31.0312
3371,8.59551
3372,43.5673
3373,27.2222
3374,19.8184
3375,0.198303
3376,18.7239
3377,46.9022
3378,16.6365
3379,8.58201
3380,43.2775
3381,6.75843
3382,5.24541
3383,7.26315
3384,8.28562
3385,34.0374
3386,31.2063
3387,30.1919
3388,47.9646
3389,14.664
3390,38.638
3391,8.04054
3392,14.3376
3393,43.2476
3394,22.741
3395,21.7212
3396,7.5052
3397,30.9846
3398,14.5023
3399,37.553
3400,29.7295
3401,5.92335
3402,32.1911
3403,43.838
3404,12.7922
3405,23.6156
3406,10.4196
3407,33.5152
3408,6.07092
3409,7.55097
3410,13.8699
3411,33.6068
3412,8.86409
3413,12.4872
3414,32.4795
3415,30.9111
3416,6.85319
3417,3.92497
3418,36.9873
3419,43.1683
3420,11.2242
3421,11.4079
3422,0
3423,15.6267
3424,0
3425,11.9878
3426,46.8139
3427,16.0897
3428,40.6515
3429,6.29698
3430,13.4369
3431,8.90867
3432,16.2047
3433,10.0252
3434,30.6798
3435,21.3773
3436,40.3744
3437,34.8758
3438,3.6485
3439,1.98637
3440,45.1294
3441,10.2039
3442,0.823143
3443,5.45953
3444,31.5981
3445,34.6931
3446,12.721
3447,5.16905
3448,4.04712
3449,36.5768
3450,19.9896
3451,42.5108
3452,3.03787
3453,37.4715
3454,28.5146
3455,22.7019
3456,12.1568
3457,39.0453
3458,3.00293
3459,19.5106
3460,9.7397
3461,34.6924
3462,31.5553
3463,10.4036
3464,37.5609
3465,23.8238
3466,25.0816
3467,50.8236
3468,13.4854
3469,7.96599
3470,12.2101
3471,8.47936
3472,30.6954
3473,33.7684
3474,2.3059
3475,42.9573
3476,44.476
3477,41.4406
3478,44.8728
3479,3.21175
3480,20.6926
3481,17.0061
3482,32.945
3483,33.4815
3484,28.1162
3485,15.7236
3486,16.3685
3487,23.0071
3488,45.0163
3489,17.0468
3490,5.36526
3491,0.459103
3492,4.55896
3493,8.51642
3494,38.0667
3495,24.7575
3496,55.2859
3497,1.79395
3498,26.2624
3499,16.8374
3500,23.2846
3501,21.6007
3502,26.6873
3503,34.2056
3504,7.30403
3505,11.0775
3506,0
3507,6.97489
3508,7.77541
3509,5.71524
3510,47.5952
3511,25.2919
3512,26.6064
3513,10.8875
3514,1.65699
3515,34.5322
3516,35.5833
3517,6.36944
3518,3.44423
3519,7.25253
3520,12.8323
3521,32.6403
3522,4.47345
3523,25.235
3524,7.94308
3525,22.1446
3526,19.1444
3527,24.0979
3528,12.4763
3529,1.14024
3530,15.7808
3531,17.2519
3532,24.788
3533,13.7612
3534,20.9681
3535,17.3019
3536,27.26
3537,0
3538,29.2897
3539,34.5719
3540,2.04356
3541,9.8448
3542,9.58584
3543,32.7431
3544,21.0655
3545,23.2037
3546,8.31439
3547,7.41315
3548,37.456
3549,3.46796
3550,48.4148
3551,17.7161
3552,7.49983
3553,17.2877
3554,5.21242
3555,1.23377
3556,12.723
3557,35.7887
3558,11.5554
3559,10.674
3560,12.2392
3561,28.7504
3562,4.5824
3563,41.8677
3564,1.0471
3565,34.5299
3566,15.0334
3567,7.26437
3568,54.7993
3569,3.22544
3570,14.9341
3571,12.4102
3572,7.92742
3573,38.1492
3574,4.57498
3575,17.9158
3576,14.396
3577,26.5263
3578,11.8712
3579,16.3359
3580,15.1874
3581,39.2242
3582,20.3462
3583,2.44863
3584,10.0609
3585,26.4324
3586,8.6598
3587,18.899
3588,3.98817
3589,14.2765
3590,20.6342
3591,29.0046
3592,41.1729
3593,24.6847
3594,1.04652
3595,30.5938
3596,10.0261
3597,35.0729
3598,19.0297
3599,23.5194
3600,47.5527
3601,41.6153
3602,15.6785
3603,32.6713
3604,14.4815
3605,13.8852
3606,10.844
3607,27.3843
3608,16.5401
3609,28.3584
3610,41.0081
3611,4.86258
3612,9.75919
3613,4.97732
3614,22.3111
3615,5.31833
3616,23.058
3617,4.6622
3618,35.4347
3619,26.8278
3620,12.2081
3621,8.72635
3622,20.4391
3623,47.9278
3624,22.9082
3625,28.0933
3626,47.6498
3627,34.7945
3628,1.67197
3629,23.1436
3630,8.37558
3631,1.27286
3632,4.68984
3633,33.6489
3634,4.19689
3635,20.7156
3636,2.73682
3637,36.6951
3638,10.6336
3639,89.9252
3640,15.9443
3641,23.671
3642,21.0733
3643,36.205
3644,21.988
3645,26.5612
3646,32.0924
3647,16.8936
3648,21.5368
3649,23.8189
3650,17.6023
3651,50.5958
3652,7.0321
3653,9.83478
3654,28.0637
3655,31.4161
3656,34.7326
3657,29.5648
3658,11.193
3659,23.8381
3660,39.2481
3661,28.7494
3662,3.66034
3663,0.787533
3664,1.18062
