i,discounted
590,0.999534
591,0.999534
592,0.999534
593,0
594,0.999534
595,0.999534
596,0
597,0.999534
598,0
599,0.999534
600,0.999534
601,0
602,0
603,0
604,0.999534
605,0
606,0
607,0
608,0
609,0.999534
610,0
611,0.999534
612,0
613,0.999534
614,0
615,0
616,0.999534
617,0
618,0
619,0.999534
620,0.999534
621,0
622,0.999534
623,0
624,0
625,0
626,0.999534
627,0.999534
628,0
629,0
630,0.999534
631,0.999534
632,0.999534
633,0
634,0
635,0
636,0.999534
637,0
638,0.999534
639,0
640,0
641,0.999534
642,0
643,0.999534
644,0.999534
645,0
646,0.999534
647,0
648,0
649,0
650,0
651,0.999534
652,0
653,0
654,0
655,0.999534
656,0
657,0
658,0.999534
659,0
660,0.999534
661,0
662,0.999534
663,0.999534
664,0.999534
665,0
666,0
667,0.999534
668,0.999534
669,0.999534
670,0
671,0.999534
672,0
673,0.999534
674,0.999534
675,0.999534
676,0
677,0
678,0
679,0.999534
680,0
681,0.999534
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0.999534
690,0.999534
691,0.999534
692,0
693,0.999534
694,0
695,0.999534
696,0.999534
697,0.999534
698,0.999534
699,0.999534
700,0.999534
701,0
702,0
703,0.999534
704,0.999534
705,0.999534
706,0.999534
707,0
708,0
709,0.999534
710,0.999534
711,0
712,0.999534
713,0.999534
714,0.999534
715,0
716,0
717,0.999534
718,0
719,0.999534
720,0.999534
721,0.999534
722,0
723,0
724,0
725,0
726,0.999534
727,0
728,0
729,0
730,0.999534
731,0
732,0.999534
733,0
734,0
735,0.999534
736,0
737,0.999534
738,0.999534
739,0.999534
740,0.999534
741,0
742,0.999534
743,0
744,0.999534
745,0.999534
746,0
747,0.999534
748,0
749,0.999534
750,0
751,0
752,0.999534
753,0.999534
754,0.999534
755,0.999534
756,0
757,0
758,0
759,0.999534
760,0
761,0
762,0.999534
763,0.999534
764,0
765,0
766,0
767,0.999534
768,0
769,0.999534
770,0.999534
771,0
772,0.999534
773,0
774,0
775,0.999534
776,0.999534
777,0
778,0
779,0
780,0
781,0.999534
782,0.999534
783,0.999534
784,0.999534
785,0.999534
786,0.999534
787,0
788,0.999534
789,0
790,0.999534
791,0.999534
792,0
793,0
794,0.999534
795,0.999534
796,0
797,0.999534
798,0
799,0.999534
800,0.999534
801,0.999534
802,0
803,0
804,0
805,0
806,0.999534
807,0
808,0
809,0
810,0.999534
811,0.999534
812,0
813,0.999534
814,0
815,0
816,0.999534
817,0
818,0.999534
819,0.999534
820,0.999534
821,0
822,0
823,0.999534
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0.999534
836,0.999534
837,0
838,0
839,0
840,0.999534
841,0
842,0
843,0.999534
844,0.999534
845,0
846,0
847,0.999534
848,0
849,0.999534
850,0
851,0.999534
852,0
853,0
854,0
855,0.999534
856,0
857,0
858,0.999534
859,0
860,0.999534
861,0
862,0
863,0.999534
864,0
865,0
866,0
867,0
868,0
869,0.999534
870,0
871,0
872,0
873,0.999534
874,0
875,0
876,0.999534
877,0.999534
878,0.999534
879,0
880,0
881,0.999534
882,0.999534
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0.999534
891,0
892,0.999534
893,0.999534
894,0.999534
895,0
896,0
897,0
898,0.999534
899,0.999534
900,0
901,0.999534
902,0.999534
903,0.999534
904,0
905,0
906,0.999534
907,0.999534
908,0.999534
909,0
910,0
911,0.999534
912,0.999534
913,0
914,0.999534
915,0
916,0
917,0
918,0.999534
919,0.999534
920,0.999534
921,0
922,0.999534
923,0.999534
924,0.999534
925,0.999534
926,0
927,0.999534
928,0
929,0.999534
930,0
931,0.999534
932,0.999534
933,0.999534
934,0.999534
935,0.999534
936,0
937,0
938,0
939,0
940,0
941,0.999534
942,0.999534
943,0.999534
944,0
945,0.999534
946,0.999534
947,0
948,0
949,0.999534
950,0.999534
951,0
952,0.999534
953,0
954,0.999534
955,0.999534
956,0
957,0
958,0
959,0
960,0.999534
961,0
962,0.999534
963,0
964,0
965,0.999534
966,0.999534
967,0
968,0
969,0.999534
970,0.999534
971,0
972,0.999534
973,0.999534
974,0
975,0.999534
976,0.999534
977,0
978,0.999534
979,0
980,0
981,0.999534
982,0
983,0.999534
984,0.999534
985,0
986,0.999534
987,0
988,0.999534
989,0.999534
990,0.999534
991,0
992,0
993,0.999534
994,0.999534
995,0.999534
996,0
997,0.999534
998,0
999,0.999534
1000,0.999534
1001,0.999534
1002,0
1003,0
1004,0.999534
1005,0
1006,0
1007,0.999534
1008,0.999534
1009,0
1010,0
1011,0.999534
1012,0
1013,0
1014,0.999534
1015,0
1016,0.999534
1017,0
1018,0.999534
1019,0.999534
1020,0
1021,0
1022,0.999534
1023,0.999534
1024,0.999534
1025,0.999534
1026,0
1027,0.999534
1028,0.999534
1029,0
1030,0
1031,0
1032,0
1033,0.999534
1034,0
1035,0.999534
1036,0.999534
1037,0.999534
1038,0.999534
1039,0.999534
1040,0.999534
1041,0
1042,0
1043,0.999534
1044,0
1045,0
1046,0.999534
1047,0.999534
1048,0.999534
1049,0.999534
1050,0.999534
1051,0
1052,0.999534
1053,0
1054,0.999534
1055,0
1056,0.999534
1057,0
1058,0.999534
1059,0.999534
1060,0.999534
1061,0
1062,0.999534
1063,0.999534
1064,0.999534
1065,0
1066,0
1067,0
1068,0.999534
1069,0.999534
1070,0.999534
1071,0
1072,0
1073,0.999534
1074,0.999534
1075,0.999534
1076,0
1077,0.999534
1078,0
1079,0.999534
1080,0
1081,0
1082,0
1083,0.999534
1084,0
1085,0.999534
1086,0
1087,0.999534
1088,0
1089,0.999534
1090,0
1091,0
1092,0
1093,0.999534
1094,0
1095,0
1096,0.999534
1097,0
1098,0
1099,0
1100,0.999534
1101,0
1102,0
1103,0
1104,0
1105,0.999534
1106,0.999534
1107,0
1108,0.999534
1109,0
1110,0
1111,0
1112,0
1113,0.999534
1114,0.999534
1115,0.999534
1116,0
1117,0.999534
1118,0.999534
1119,0.999534
1120,0.999534
1121,0.999534
1122,0
1123,0
1124,0
1125,0.999534
1126,0
1127,0
1128,0.999534
1129,0.999534
1130,0.999534
1131,0.999534
1132,0
1133,0
1134,0
1135,0
1136,0.999534
1137,0.999534
1138,0.999534
1139,0.999534
1140,0
1141,0.999534
1142,0.999534
1143,0.999534
1144,0
1145,0
1146,0
1147,0
1148,0.999534
1149,0
1150,0
1151,0.999534
1152,0.999534
1153,0
1154,0.999534
1155,0.999534
1156,0.999534
1157,0
1158,0
1159,0
1160,0
1161,0.999534
1162,0
1163,0
1164,0
1165,0.999534
1166,0
1167,0.999534
1168,0.999534
1169,0
1170,0.999534
1171,0
1172,0
1173,0
1174,0
1175,0.999534
1176,0.999534
1177,0.999534
1178,0.999534
1179,0
1180,0.999534
1181,0.999534
1182,0.999534
1183,0
1184,0
1185,0.999534
1186,0
1187,0
1188,0.999534
1189,0.999534
1190,0
1191,0
1192,0
1193,0.999534
1194,0.999534
1195,0.999534
1196,0
1197,0
1198,0
1199,0.999534
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0.999534
1206,0.999534
1207,0.999534
1208,0
1209,0.999534
1210,0
1211,0
1212,0
1213,0.999534
1214,0
1215,0
1216,0.999534
1217,0.999534
1218,0.999534
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0.999534
1225,0
1226,0.999534
1227,0.999534
1228,0
1229,0
1230,0
1231,0.999534
1232,0.999534
1233,0
1234,0
1235,0
1236,0
1237,0.999534
1238,0
1239,0
1240,0.999534
1241,0.999534
1242,0.999534
1243,0
1244,0
1245,0.999534
1246,0.999534
1247,0.999534
1248,0
1249,0
1250,0.999534
1251,0.999534
1252,0
1253,0.999534
1254,0
1255,0
1256,0.999534
1257,0
1258,0.999534
1259,0.999534
1260,0.999534
1261,0.999534
1262,0.999534
1263,0
1264,0
1265,0.999534
1266,0.999534
1267,0.999534
1268,0
1269,0.999534
1270,0.999534
1271,0.999534
1272,0
1273,0.999534
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0.999534
1280,0.999534
1281,0
1282,0
1283,0.999534
1284,0.999534
1285,0
1286,0
1287,0.999534
1288,0.999534
1289,0.999534
1290,0
1291,0.999534
1292,0.999534
1293,0
1294,0.999534
1295,0.999534
1296,0.999534
1297,0
1298,0.999534
1299,0.999534
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0.999534
1310,0.999534
1311,0.999534
1312,0.999534
1313,0.999534
1314,0
1315,0
1316,0.999534
1317,0
1318,0.999534
1319,0
1320,0
1321,0.999534
1322,0
1323,0
1324,0
1325,0
1326,0.999534
1327,0.999534
1328,0
1329,0
1330,0
1331,0
1332,0.999534
1333,0
1334,0
1335,0.999534
1336,0.999534
1337,0.999534
1338,0
1339,0.999534
1340,0
1341,0
1342,0
1343,0
1344,0.999534
1345,0
1346,0.999534
1347,0
1348,0.999534
1349,0.999534
1350,0.999534
1351,0.999534
1352,0
1353,0
1354,0
1355,0
1356,0.999534
1357,0.999534
1358,0.999534
1359,0
1360,0.999534
1361,0.999534
1362,0
1363,0
1364,0
1365,0.999534
1366,0.999534
1367,0
1368,0
1369,0.999534
1370,0
1371,0.999534
1372,0
1373,0.999534
1374,0.999534
1375,0
1376,0.999534
1377,0
1378,0.999534
1379,0
1380,0
1381,0.999534
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0.999534
1388,0
1389,0
1390,0.999534
1391,0.999534
1392,0.999534
1393,0.999534
1394,0
1395,0
1396,0.999534
1397,0
1398,0
1399,0.999534
1400,0
1401,0.999534
1402,0
1403,0
1404,0
1405,0.999534
1406,0
1407,0.999534
1408,0.999534
1409,0
1410,0
1411,0
1412,0
1413,0.999534
1414,0.999534
1415,0.999534
1416,0.999534
1417,0
1418,0
1419,0
1420,0
1421,0.999534
1422,0.999534
1423,0
1424,0
1425,0.999534
1426,0
1427,0.999534
1428,0
1429,0.999534
1430,0
1431,0.999534
1432,0.999534
1433,0
1434,0
1435,0
1436,0
1437,0
1438,0.999534
1439,0.999534
1440,0.999534
1441,0.999534
1442,0
1443,0.999534
1444,0
1445,0
1446,0
1447,0.999534
1448,0.999534
1449,0.999534
1450,0.999534
1451,0.999534
1452,0.999534
1453,0.999534
1454,0.999534
1455,0.999534
1456,0
1457,0
1458,0.999534
1459,0.999534
1460,0
1461,0.999534
1462,0.999534
1463,0
1464,0
1465,0.999534
1466,0
1467,0
1468,0
1469,0.999534
1470,0
1471,0
1472,0
1473,0.999534
1474,0.999534
1475,0.999534
1476,0.999534
1477,0.999534
1478,0.999534
1479,0
1480,0
1481,0.999534
1482,0
1483,0
1484,0
1485,0
1486,0.999534
1487,0
1488,0.999534
1489,0
1490,0
1491,0
1492,0.999534
1493,0.999534
1494,0.999534
1495,0
1496,0
1497,0
1498,0.999534
1499,0.999534
1500,0.999534
1501,0.999534
1502,0.999534
1503,0
1504,0
1505,0.999534
1506,0
1507,0.999534
1508,0
1509,0
1510,0
1511,0.999534
1512,0
1513,0
1514,0.999534
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0.999534
1522,0
1523,0.999534
1524,0
1525,0
1526,0.999534
1527,0
1528,0
1529,0.999534
1530,0
1531,0
1532,0
1533,0
1534,0.999534
1535,0.999534
1536,0
1537,0
1538,0.999534
1539,0
1540,0.999534
1541,0
1542,0.999534
1543,0.999534
1544,0.999534
1545,0.999534
1546,0
1547,0.999534
1548,0
1549,0.999534
1550,0.999534
1551,0.999534
1552,0.999534
1553,0
1554,0
1555,0.999534
1556,0.999534
1557,0.999534
1558,0
1559,0
1560,0.999534
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0.999534
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0.999534
1574,0.999534
1575,0
1576,0
1577,0
1578,0.999534
1579,0
1580,0.999534
1581,0.999534
1582,0.999534
1583,0
1584,0.999534
1585,0
1586,0
1587,0.999534
1588,0
1589,0
1590,0
1591,0.999534
1592,0.999534
1593,0
1594,0
1595,0
1596,0.999534
1597,0.999534
1598,0.999534
1599,0
1600,0.999534
1601,0.999534
1602,0.999534
1603,0.999534
1604,0
1605,0
1606,0
1607,0.999534
1608,0.999534
1609,0.999534
1610,0
1611,0
1612,0.999534
1613,0.999534
1614,0
1615,0.999534
1616,0
1617,0
1618,0
1619,0.999534
1620,0.999534
1621,0.999534
1622,0.999534
1623,0.999534
1624,0
1625,0
1626,0.999534
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0.999534
1635,0.999534
1636,0.999534
1637,0
1638,0.999534
1639,0
1640,0
1641,0.999534
1642,0
1643,0
1644,0.999534
1645,0.999534
1646,0
1647,0
1648,0
1649,0.999534
1650,0
1651,0.999534
1652,0
1653,0.999534
1654,0.999534
1655,0
1656,0
1657,0
1658,0.999534
1659,0
1660,0.999534
1661,0.999534
1662,0
1663,0
1664,0
1665,0
1666,0.999534
1667,0
1668,0.999534
1669,0
1670,0.999534
1671,0
1672,0
1673,0.999534
1674,0.999534
1675,0.999534
1676,0.999534
1677,0
1678,0.999534
1679,0
1680,0.999534
1681,0.999534
1682,0.999534
1683,0
1684,0.999534
1685,0
1686,0.999534
1687,0.999534
1688,0.999534
1689,0
1690,0
1691,0
1692,0.999534
1693,0.999534
1694,0.999534
1695,0
1696,0
1697,0
1698,0.999534
1699,0.999534
1700,0
1701,0.999534
1702,0
1703,0.999534
1704,0
1705,0
1706,0
1707,0.999534
1708,0
1709,0
1710,0
1711,0
1712,0.999534
1713,0.999534
1714,0
1715,0.999534
1716,0
1717,0.999534
1718,0.999534
1719,0.999534
1720,0
1721,0.999534
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0.999534
1728,0.999534
1729,0
1730,0.999534
1731,0
1732,0.999534
1733,0
1734,0.999534
1735,0.999534
1736,0.999534
1737,0
1738,0
1739,0
1740,0.999534
1741,0
1742,0
1743,0
1744,0.999534
1745,0
1746,0.999534
1747,0
1748,0
1749,0.999534
1750,0.999534
1751,0
1752,0
1753,0.999534
1754,0.999534
1755,0
1756,0
1757,0
1758,0.999534
1759,0.999534
1760,0.999534
1761,0
1762,0
1763,0.999534
1764,0
1765,0
1766,0
1767,0.999534
1768,0.999534
1769,0.999534
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0.999534
1776,0.999534
1777,0.999534
1778,0
1779,0.999534
1780,0.999534
1781,0.999534
1782,0
1783,0
1784,0
1785,0
1786,0.999534
1787,0
1788,0
1789,0.999534
1790,0.999534
1791,0
1792,0
1793,0
1794,0.999534
1795,0
1796,0
1797,0
1798,0
1799,0.999534
1800,0.999534
1801,0
1802,0
1803,0.999534
1804,0
1805,0
1806,0.999534
1807,0.999534
1808,0.999534
1809,0
1810,0.999534
1811,0
1812,0
1813,0
1814,0.999534
1815,0.999534
1816,0.999534
1817,0.999534
1818,0
1819,0
1820,0.999534
1821,0
1822,0.999534
1823,0.999534
1824,0
1825,0
1826,0.999534
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0.999534
1833,0
1834,0
1835,0
1836,0.999534
1837,0
1838,0.999534
1839,0
1840,0.999534
1841,0.999534
1842,0
1843,0
1844,0
1845,0.999534
1846,0.999534
1847,0.999534
1848,0.999534
1849,0
1850,0
1851,0.999534
1852,0
1853,0.999534
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0.999534
1860,0.999534
1861,0
1862,0
1863,0
1864,0
1865,0.999534
1866,0.999534
1867,0
1868,0.999534
1869,0
1870,0.999534
1871,0
1872,0.999534
1873,0
1874,0.999534
1875,0.999534
1876,0
1877,0
1878,0
1879,0.999534
1880,0
1881,0
1882,0.999534
1883,0.999534
1884,0
1885,0.999534
1886,0
1887,0.999534
1888,0
1889,0
1890,0.999534
1891,0
1892,0.999534
1893,0
1894,0
1895,0.999534
1896,0
1897,0
1898,0.999534
1899,0
1900,0.999534
1901,0.999534
1902,0
1903,0
1904,0
1905,0.999534
1906,0
1907,0
1908,0
1909,0.999534
1910,0.999534
1911,0
1912,0
1913,0
1914,0
1915,0.999534
1916,0.999534
1917,0
1918,0.999534
1919,0
1920,0.999534
1921,0.999534
1922,0
1923,0
1924,0.999534
1925,0
1926,0
1927,0.999534
1928,0.999534
1929,0.999534
1930,0.999534
1931,0.999534
1932,0
1933,0.999534
1934,0.999534
1935,0
1936,0
1937,0.999534
1938,0.999534
1939,0.999534
1940,0.999534
1941,0
1942,0.999534
1943,0.999534
1944,0.999534
1945,0
1946,0
1947,0.999534
1948,0
1949,0.999534
1950,0.999534
1951,0.999534
1952,0
1953,0.999534
1954,0
1955,0.999534
1956,0.999534
1957,0
1958,0.999534
1959,0.999534
1960,0.999534
1961,0
1962,0
1963,0.999534
1964,0.999534
1965,0
1966,0.999534
1967,0.999534
1968,0
1969,0
1970,0.999534
1971,0.999534
1972,0.999534
1973,0
1974,0.999534
1975,0
1976,0.999534
1977,0.999534
1978,0.999534
1979,0.999534
1980,0.999534
1981,0
1982,0
1983,0
1984,0.999534
1985,0
1986,0
1987,0.999534
1988,0
1989,0.999534
1990,0.999534
1991,0
1992,0
1993,0
1994,0.999534
1995,0.999534
1996,0.999534
1997,0.999534
1998,0
1999,0.999534
2000,0
2001,0
2002,0.999534
2003,0
2004,0.999534
2005,0
2006,0
2007,0
2008,0
2009,0.999534
2010,0.999534
2011,0.999534
2012,0
2013,0.999534
2014,0
2015,0.999534
2016,0
2017,0
2018,0.999534
2019,0.999534
2020,0.999534
2021,0
2022,0
2023,0
2024,0
2025,0.999534
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0.999534
2032,0
2033,0
2034,0.999534
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0.999534
2041,0
2042,0
2043,0.999534
2044,0
2045,0.999534
2046,0
2047,0.999534
2048,0.999534
2049,0
2050,0
2051,0
2052,0
2053,0.999534
2054,0
2055,0
2056,0.999534
2057,0.999534
2058,0
2059,0
2060,0.999534
2061,0.999534
2062,0
2063,0
2064,0
2065,0.999534
2066,0.999534
2067,0
2068,0.999534
2069,0
2070,0.999534
2071,0.999534
2072,0
2073,0
2074,0
2075,0.999534
2076,0.999534
2077,0
2078,0.999534
2079,0.999534
2080,0
2081,0.999534
2082,0
2083,0
2084,0
2085,0.999534
2086,0.999534
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0.999534
2093,0.999534
2094,0.999534
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0.999534
2102,0
2103,0.999534
2104,0.999534
2105,0.999534
2106,0
2107,0.999534
2108,0
2109,0.999534
2110,0.999534
2111,0.999534
2112,0.999534
2113,0
2114,0
2115,0
2116,0
2117,0.999534
2118,0
2119,0.999534
2120,0.999534
2121,0
2122,0
2123,0.999534
2124,0.999534
2125,0.999534
2126,0.999534
2127,0
2128,0
2129,0.999534
2130,0.999534
2131,0.999534
2132,0
2133,0
2134,0.999534
2135,0
2136,0.999534
2137,0.999534
2138,0.999534
2139,0
2140,0.999534
2141,0
2142,0
2143,0.999534
2144,0
2145,0
2146,0
2147,0
2148,0.999534
2149,0
2150,0.999534
2151,0
2152,0
2153,0.999534
2154,0
2155,0
2156,0
2157,0.999534
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0.999534
2164,0.999534
2165,0
2166,0.999534
2167,0.999534
2168,0
2169,0.999534
2170,0
2171,0.999534
2172,0
2173,0.999534
2174,0
2175,0.999534
2176,0
2177,0.999534
2178,0
2179,0.999534
2180,0
2181,0.999534
2182,0
2183,0.999534
2184,0.999534
2185,0.999534
2186,0
2187,0
2188,0.999534
2189,0
2190,0.999534
2191,0
2192,0.999534
2193,0
2194,0.999534
2195,0.999534
2196,0
2197,0.999534
2198,0.999534
2199,0
2200,0
2201,0.999534
2202,0.999534
2203,0.999534
2204,0.999534
2205,0.999534
2206,0
2207,0
2208,0.999534
2209,0.999534
2210,0
2211,0.999534
2212,0.999534
2213,0
2214,0
2215,0
2216,0.999534
2217,0
2218,0.999534
2219,0.999534
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0.999534
2227,0
2228,0
2229,0
2230,0.999534
2231,0.999534
2232,0
2233,0
2234,0.999534
2235,0
2236,0
2237,0
2238,0.999534
2239,0
2240,0.999534
2241,0
2242,0
2243,0.999534
2244,0
2245,0.999534
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0.999534
2252,0
2253,0.999534
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0.999534
2262,0
2263,0.999534
2264,0
2265,0.999534
2266,0.999534
2267,0.999534
2268,0.999534
2269,0
2270,0.999534
2271,0.999534
2272,0
2273,0
2274,0.999534
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0.999534
2281,0
2282,0.999534
2283,0
2284,0.999534
2285,0
2286,0
2287,0.999534
2288,0
2289,0.999534
2290,0
2291,0.999534
2292,0.999534
2293,0
2294,0
2295,0
2296,0.999534
2297,0.999534
2298,0.999534
2299,0
2300,0
2301,0.999534
2302,0.999534
2303,0.999534
2304,0
2305,0.999534
2306,0.999534
2307,0
2308,0
2309,0.999534
2310,0.999534
2311,0
2312,0.999534
2313,0.999534
2314,0
2315,0
2316,0
2317,0.999534
2318,0.999534
2319,0.999534
2320,0
2321,0.999534
2322,0.999534
2323,0.999534
2324,0.999534
2325,0.999534
2326,0
2327,0
2328,0
2329,0.999534
2330,0.999534
2331,0.999534
2332,0.999534
2333,0
2334,0
2335,0.999534
2336,0
