i,discounted
862,25.0699
863,0
864,57.1365
865,2.8531
866,10.8134
867,29.707
868,17.3572
869,27.406
870,2.18692
871,16.4396
872,24.9241
873,21.6532
874,30.8578
875,9.19552
876,4.61926
877,21.9491
878,24.8141
879,64.5992
880,46.4265
881,21.3148
882,36.0621
883,52.8201
884,35.5147
885,4.64735
886,5.09558
887,0.0357611
888,10.3517
889,21.4362
890,16.7296
891,28.9614
892,15.2108
893,7.90757
894,30.4374
895,1.92211
896,30.7462
897,9.12106
898,2.25855
899,4.49983
900,37.8007
901,29.4744
902,32.5126
903,118.014
904,0.949652
905,40.3691
906,17.928
907,35.2261
908,2.04469
909,16.4486
910,43.7933
911,16.8126
912,42.5492
913,0.86625
914,17.5734
915,32.8117
916,48.9257
917,46.3852
918,6.63918
919,69.6122
920,13.2038
921,49.0639
922,26.7089
923,19.7135
924,27.3124
925,4.10441
926,15.1192
927,38.5745
928,17.5128
929,25.8536
930,37.5366
931,6.56234
932,13.3881
933,13.4872
934,112.652
935,43.4832
936,20.2742
937,20.0733
938,15.3187
939,12.6545
940,54.1279
941,65.5084
942,45.5892
943,18.2856
944,6.13772
945,39.5064
946,50.9939
947,44.6272
948,0.0588368
949,16.4952
950,21.1562
951,8.28733
952,54.8629
953,7.64002
954,7.19699
955,7.80446
956,39.5482
957,5.95555
958,0.691076
959,1.39597
960,64.9447
961,25.6056
962,1.71782
963,80.2117
964,67.9833
965,24.716
966,0.742928
967,0.376722
968,65.8164
969,37.1356
970,7.62309
971,1.99302
972,4.34143
973,3.99292
974,24.762
975,22.8867
976,32.2437
977,14.0078
978,6.45951
979,18.8832
980,22.3008
981,18.7613
982,53.7996
983,1.62196
984,36.4819
985,22.8583
986,1.36554
987,5.82921
988,1.24687
989,10.2991
990,5.70556
991,12.2716
992,16.9556
993,27.0271
994,8.40741
995,28.2687
996,13.2312
997,20.0413
998,45.4627
999,18.4597
1000,8.82655
1001,4.31478
1002,18.809
1003,59.1156
1004,35.7776
1005,35.2395
1006,44.1005
1007,9.07267
1008,44.1469
1009,19.0935
1010,24.3453
1011,22.3699
1012,39.6654
1013,13.5688
1014,5.66914
1015,2.92208
1016,3.97506
1017,6.60756
1018,17.5199
1019,6.32629
1020,15.0192
1021,18.0954
1022,15.5975
1023,0.602413
1024,52.001
1025,8.21908
1026,31.3136
1027,18.8205
1028,5.85773
1029,24.6342
1030,56.6188
1031,48.7511
1032,71.3303
1033,39.4868
1034,9.1579
1035,48.3265
1036,11.5746
1037,49.5982
1038,5.89297
1039,5.44789
1040,17.6535
1041,0.570278
1042,53.6066
1043,23.7424
1044,25.8249
1045,25.9209
1046,70.3171
1047,19.5276
1048,24.0714
1049,50.2425
1050,22.713
1051,46.6117
1052,17.1769
1053,73.2635
1054,41.7634
1055,27.9511
1056,61.071
1057,31.4409
1058,10.9274
1059,22.0605
1060,27.8175
1061,4.83454
1062,14.364
1063,0.033019
1064,27.2339
1065,21.8823
1066,16.0678
1067,14.2081
1068,0.946237
1069,5.71213
1070,50.5251
1071,26.6548
1072,8.70492
1073,19.2731
1074,30.1372
1075,52.8923
1076,57.0134
1077,3.62504
1078,16.8983
1079,2.29387
1080,9.46013
1081,14.3932
1082,19.4868
1083,62.5743
1084,36.996
1085,33.8748
1086,21.8662
1087,23.4013
1088,49.6187
1089,9.65938
1090,9.60531
1091,67.4791
1092,4.83525
1093,21.1063
1094,54.1874
1095,3.93325
1096,19.074
1097,8.15664
1098,26.0753
1099,36.8282
1100,93.8908
1101,26.681
1102,29.5571
1103,4.50455
1104,1.65692
1105,18.896
1106,23.0487
1107,29.6131
1108,26.7967
1109,15.2273
1110,48.1955
1111,30.7162
1112,18.2013
1113,14.4355
1114,20.0463
1115,34.3787
1116,1.43279
1117,51.2537
1118,29.8309
1119,49.4153
1120,6.59135
1121,31.1001
1122,46.5843
1123,54.0058
1124,106.187
1125,50.6345
1126,20.6023
1127,12.0257
1128,69.4884
1129,23.6663
1130,73.3852
1131,74.987
1132,60.2407
1133,25.7618
1134,11.3736
1135,31.8049
1136,3.35441
1137,30.9677
1138,29.8592
1139,49.0648
1140,51.5673
1141,35.1725
1142,20.9376
1143,32.9423
1144,10.2632
1145,26.5627
1146,194.149
1147,48.3235
1148,12.4222
1149,17.4614
1150,0.369441
1151,0.281975
1152,13.7134
1153,45.1326
1154,32.8541
1155,34.493
1156,1.02414
1157,21.1814
1158,11.4119
1159,6.9673
1160,38.1533
1161,3.99692
1162,58.0332
1163,6.67313
1164,26.4883
1165,60.5884
1166,15.3033
1167,22.5641
1168,23.1344
1169,54.5901
1170,29.2155
1171,56.2947
1172,77.7129
1173,65.4813
1174,42.7413
1175,14.0793
1176,6.19318
1177,18.7024
1178,29.0897
1179,91.4555
1180,4.9734
1181,37.0853
1182,39.7362
1183,12.4223
1184,62.0174
1185,16.3402
1186,27.9047
1187,46.2087
1188,3.7178
1189,4.57139
1190,36.0844
1191,19.4883
1192,40.3605
1193,20.7502
1194,14.5525
1195,86.4111
1196,15.2518
1197,3.56644
1198,13.6406
1199,2.34406
1200,1.08777
1201,33.0946
1202,14.2882
1203,22.0251
1204,14.5431
1205,13.5351
1206,47.3491
1207,1.49371
1208,63.0659
1209,31.6925
1210,84.0321
1211,21.033
1212,38.7468
1213,25.7102
1214,32.832
1215,47.0757
1216,9.25164
1217,39.2063
1218,33.6689
1219,67.3399
1220,42.5125
1221,6.72261
1222,6.88493
1223,54.1596
1224,53.4229
1225,45.5124
1226,7.06311
1227,7.10601
1228,36.415
1229,14.0344
1230,21.2049
1231,38.9541
1232,25.0781
1233,81.2323
1234,19.21
1235,9.47239
1236,27.0098
1237,77.7298
1238,24.1655
1239,12.6121
1240,43.1882
1241,27.4662
1242,40.8719
1243,2.43366
1244,14.8022
1245,9.82186
1246,48.8962
1247,61.7637
1248,3.67001
1249,19.8885
1250,6.03911
1251,15.1103
1252,33.3755
1253,26.684
1254,1.63998
1255,29.4625
1256,19.2283
1257,9.46742
1258,25.1358
1259,11.7225
1260,20.2207
1261,10.0608
1262,39.5127
1263,63.4973
1264,5.16035
1265,50.9237
1266,2.21657
1267,12.5815
1268,29.6268
1269,41.445
1270,45.6846
1271,21.7595
1272,81.2725
1273,5.45784
1274,12.6609
1275,22.0786
1276,29.8743
1277,44.2004
1278,50.7175
1279,22.4201
1280,30.6065
1281,13.217
1282,19.8998
1283,22.7259
1284,2.10704
1285,1.54374
1286,73.4525
1287,17.0813
1288,38.4718
1289,4.2811
1290,0
1291,87.8464
1292,16.9898
1293,1.76457
1294,0.329951
1295,26.1281
1296,1.59424
1297,9.73776
1298,15.3916
1299,49.2987
1300,56.8053
1301,0.0391159
1302,47.019
1303,2.59152
1304,27.4475
1305,40.6922
1306,89.1495
1307,30.0811
1308,39.8336
1309,3.69776
1310,6.09428
1311,19.5226
1312,22.4873
1313,77.6364
1314,2.05018
1315,24.4675
1316,0.625695
1317,21.9797
1318,31.7226
1319,3.87782
1320,1.22272
1321,0.964357
1322,39.8656
1323,4.19401
1324,2.97817
1325,41.3451
1326,60.888
1327,34.031
1328,4.68258
1329,45.0171
1330,67.4003
1331,32.19
1332,2.65988
1333,16.5406
1334,21.6097
1335,13.4278
1336,7.12318
1337,11.4161
1338,18.5128
1339,24.3967
1340,41.8045
1341,0
1342,12.7147
1343,5.22679
1344,6.10401
1345,41.6721
1346,1.49202
1347,0.343905
1348,0.234408
1349,9.31629
1350,22.0312
1351,19.2949
1352,58.8576
1353,23.2118
1354,3.30478
1355,66.8427
1356,2.62181
1357,2.86153
1358,11.3248
1359,92.4624
1360,3.20324
1361,12.3628
1362,6.04198
1363,24.92
1364,3.04627
1365,19.9547
1366,20.6074
1367,6.16584
1368,8.49036
1369,3.32656
1370,19.4541
1371,12.1923
1372,31.9969
1373,14.4963
1374,30.3354
1375,54.849
1376,14.1334
1377,15.9204
1378,57.3383
1379,14.7853
1380,30.4629
1381,25.868
1382,45.5151
1383,2.42021
1384,13.6562
1385,37.5467
1386,1.29794
1387,3.34206
1388,3.55439
1389,21.4162
1390,22.2077
1391,158.616
1392,11.6241
1393,12.8998
1394,59.3187
1395,122.962
1396,50.3811
1397,66.6318
1398,7.81643
1399,0.821344
1400,16.5116
1401,7.50099
1402,53.569
1403,32.6667
1404,20.2759
1405,26.3508
1406,23.263
1407,9.69655
1408,8.00692
1409,26.773
1410,4.20541
1411,46.988
1412,23.7239
1413,9.33377
1414,62.8845
1415,9.3766
1416,0.281809
1417,11.3142
1418,73.4536
1419,3.61796
1420,44.6544
1421,12.4618
1422,16.0819
1423,82.3276
1424,1.25921
1425,17.3653
1426,63.0806
1427,26.2682
1428,17.5766
1429,6.29373
1430,30.6255
1431,11.4691
1432,30.1248
1433,10.8442
1434,9.88466
1435,44.9964
1436,8.64799
1437,1.13288
1438,17.3684
1439,7.96912
1440,7.87407
1441,6.75404
1442,38.5217
1443,12.0569
1444,16.2409
1445,0.18116
1446,5.81624
1447,1.5622
1448,5.08775
1449,6.26001
1450,23.6046
1451,54.1359
1452,11.9409
1453,109.019
1454,10.4613
1455,68.3039
1456,45.9141
1457,26.976
1458,3.58774
1459,43.8646
1460,3.42201
1461,11.2541
1462,55.9079
1463,52.1216
1464,49.492
1465,32.0378
1466,8.60957
1467,12.3863
1468,0.590437
1469,29.2497
1470,23.7558
1471,13.4103
1472,66.4264
1473,57.6559
1474,50.16
1475,11.7761
1476,33.1433
1477,23.3615
1478,13.9011
1479,31.6027
1480,17.8946
